Time,Sequence Number,Event
404.8880000000031,335001,ack
405.6800000000031,335001,send
405.6800000000031,335001,transmit
405.8880000000031,336001,ack
405.8880000000031,336001,send
405.8880000000031,336001,transmit
406.09600000000313,336001,ack
406.8880000000031,336001,send
406.8880000000031,336001,transmit
407.09600000000313,337001,ack
407.09600000000313,337001,send
407.09600000000313,337001,transmit
407.30400000000316,337001,ack
408.09600000000313,337001,send
408.09600000000313,337001,transmit
408.30400000000316,338001,ack
408.30400000000316,338001,send
408.30400000000316,338001,transmit
408.5120000000032,338001,ack
409.30400000000316,338001,send
409.30400000000316,338001,transmit
409.5120000000032,339001,ack
409.5120000000032,339001,send
409.5120000000032,339001,transmit
409.7200000000032,339001,ack
410.5120000000032,339001,send
410.5120000000032,339001,transmit
410.7200000000032,340001,ack
410.7200000000032,340001,send
410.7200000000032,340001,transmit
410.92800000000324,340001,ack
411.7200000000032,340001,send
411.7200000000032,340001,transmit
411.92800000000324,341001,ack
411.92800000000324,341001,send
411.92800000000324,341001,transmit
412.13600000000326,341001,ack
412.92800000000324,341001,send
412.92800000000324,341001,transmit
413.13600000000326,342001,ack
413.13600000000326,342001,send
413.13600000000326,342001,transmit
413.3440000000033,342001,ack
414.13600000000326,342001,send
414.13600000000326,342001,transmit
414.3440000000033,343001,ack
414.3440000000033,343001,send
414.3440000000033,343001,transmit
414.5520000000033,343001,ack
415.3440000000033,343001,send
415.3440000000033,343001,transmit
415.5520000000033,344001,ack
415.5520000000033,344001,send
415.5520000000033,344001,transmit
415.76000000000334,344001,ack
416.5520000000033,344001,send
416.5520000000033,344001,transmit
416.76000000000334,345001,ack
416.76000000000334,345001,send
416.76000000000334,345001,transmit
416.96800000000337,345001,ack
417.76000000000334,345001,send
417.76000000000334,345001,transmit
417.96800000000337,346001,ack
417.96800000000337,346001,send
417.96800000000337,346001,transmit
418.1760000000034,346001,ack
418.96800000000337,346001,send
418.96800000000337,346001,transmit
419.1760000000034,347001,ack
419.1760000000034,347001,send
419.1760000000034,347001,transmit
419.3840000000034,347001,ack
420.1760000000034,347001,send
420.1760000000034,347001,transmit
420.3840000000034,348001,ack
420.3840000000034,348001,send
420.3840000000034,348001,transmit
420.59200000000345,348001,ack
421.3840000000034,348001,send
421.3840000000034,348001,transmit
421.59200000000345,349001,ack
421.59200000000345,349001,send
421.59200000000345,349001,transmit
421.8000000000035,349001,ack
422.59200000000345,349001,send
422.59200000000345,349001,transmit
422.8000000000035,350001,ack
422.8000000000035,350001,send
422.8000000000035,350001,transmit
423.0080000000035,350001,ack
423.8000000000035,350001,send
423.8000000000035,350001,transmit
424.0080000000035,351001,ack
424.0080000000035,351001,send
424.0080000000035,351001,transmit
424.21600000000353,351001,ack
425.0080000000035,351001,send
425.0080000000035,351001,transmit
425.21600000000353,352001,ack
425.21600000000353,352001,send
425.21600000000353,352001,transmit
425.42400000000356,352001,ack
426.21600000000353,352001,send
426.21600000000353,352001,transmit
426.42400000000356,353001,ack
426.42400000000356,353001,send
426.42400000000356,353001,transmit
426.6320000000036,353001,ack
427.42400000000356,353001,send
427.42400000000356,353001,transmit
427.6320000000036,354001,ack
427.6320000000036,354001,send
427.6320000000036,354001,transmit
427.8400000000036,354001,ack
428.6320000000036,354001,send
428.6320000000036,354001,transmit
428.8400000000036,355001,ack
428.8400000000036,355001,send
428.8400000000036,355001,transmit
429.04800000000364,355001,ack
429.8400000000036,355001,send
429.8400000000036,355001,transmit
430.04800000000364,356001,ack
430.04800000000364,356001,send
430.04800000000364,356001,transmit
430.25600000000367,356001,ack
431.04800000000364,356001,send
431.04800000000364,356001,transmit
431.25600000000367,357001,ack
431.25600000000367,357001,send
431.25600000000367,357001,transmit
431.4640000000037,357001,ack
432.25600000000367,357001,send
432.25600000000367,357001,transmit
432.4640000000037,358001,ack
432.4640000000037,358001,send
432.4640000000037,358001,transmit
432.6720000000037,358001,ack
433.4640000000037,358001,send
433.4640000000037,358001,transmit
433.6720000000037,359001,ack
433.6720000000037,359001,send
433.6720000000037,359001,transmit
433.88000000000375,359001,ack
434.6720000000037,359001,send
434.6720000000037,359001,transmit
434.88000000000375,360001,ack
434.88000000000375,360001,send
434.88000000000375,360001,transmit
435.0880000000038,360001,ack
435.88000000000375,360001,send
435.88000000000375,360001,transmit
436.0880000000038,361001,ack
436.0880000000038,361001,send
436.0880000000038,361001,transmit
436.2960000000038,361001,ack
437.0880000000038,361001,send
437.0880000000038,361001,transmit
437.2960000000038,362001,ack
437.2960000000038,362001,send
437.2960000000038,362001,transmit
437.5040000000038,362001,ack
438.2960000000038,362001,send
438.2960000000038,362001,transmit
438.5040000000038,363001,ack
438.5040000000038,363001,send
438.5040000000038,363001,transmit
438.71200000000385,363001,ack
439.5040000000038,363001,send
439.5040000000038,363001,transmit
439.71200000000385,364001,ack
439.71200000000385,364001,send
439.71200000000385,364001,transmit
439.9200000000039,364001,ack
440.71200000000385,364001,send
440.71200000000385,364001,transmit
440.9200000000039,365001,ack
440.9200000000039,365001,send
440.9200000000039,365001,transmit
441.1280000000039,365001,ack
441.9200000000039,365001,send
441.9200000000039,365001,transmit
442.1280000000039,366001,ack
442.1280000000039,366001,send
442.1280000000039,366001,transmit
442.33600000000393,366001,ack
443.1280000000039,366001,send
443.1280000000039,366001,transmit
443.33600000000393,367001,ack
443.33600000000393,367001,send
443.33600000000393,367001,transmit
443.54400000000396,367001,ack
444.33600000000393,367001,send
444.33600000000393,367001,transmit
444.54400000000396,368001,ack
444.54400000000396,368001,send
444.54400000000396,368001,transmit
444.752000000004,368001,ack
445.54400000000396,368001,send
445.54400000000396,368001,transmit
445.752000000004,369001,ack
445.752000000004,369001,send
445.752000000004,369001,transmit
445.960000000004,369001,ack
446.752000000004,369001,send
446.752000000004,369001,transmit
446.960000000004,370001,ack
446.960000000004,370001,send
446.960000000004,370001,transmit
447.16800000000404,370001,ack
447.960000000004,370001,send
447.960000000004,370001,transmit
448.16800000000404,371001,ack
448.16800000000404,371001,send
448.16800000000404,371001,transmit
448.37600000000407,371001,ack
449.16800000000404,371001,send
449.16800000000404,371001,transmit
449.37600000000407,372001,ack
449.37600000000407,372001,send
449.37600000000407,372001,transmit
449.5840000000041,372001,ack
450.37600000000407,372001,send
450.37600000000407,372001,transmit
450.5840000000041,373001,ack
450.5840000000041,373001,send
450.5840000000041,373001,transmit
450.7920000000041,373001,ack
451.5840000000041,373001,send
451.5840000000041,373001,transmit
451.7920000000041,374001,ack
451.7920000000041,374001,send
451.7920000000041,374001,transmit
452.00000000000415,374001,ack
452.7920000000041,374001,send
452.7920000000041,374001,transmit
453.00000000000415,375001,ack
453.00000000000415,375001,send
453.00000000000415,375001,transmit
453.2080000000042,375001,ack
454.00000000000415,375001,send
454.00000000000415,375001,transmit
454.2080000000042,376001,ack
454.2080000000042,376001,send
454.2080000000042,376001,transmit
454.4160000000042,376001,ack
455.2080000000042,376001,send
455.2080000000042,376001,transmit
455.4160000000042,377001,ack
455.4160000000042,377001,send
455.4160000000042,377001,transmit
455.62400000000423,377001,ack
456.4160000000042,377001,send
456.4160000000042,377001,transmit
456.62400000000423,378001,ack
456.62400000000423,378001,send
456.62400000000423,378001,transmit
456.83200000000426,378001,ack
457.62400000000423,378001,send
457.62400000000423,378001,transmit
457.83200000000426,379001,ack
457.83200000000426,379001,send
457.83200000000426,379001,transmit
458.0400000000043,379001,ack
458.83200000000426,379001,send
458.83200000000426,379001,transmit
459.0400000000043,380001,ack
459.0400000000043,380001,send
459.0400000000043,380001,transmit
459.2480000000043,380001,ack
460.0400000000043,380001,send
460.0400000000043,380001,transmit
460.2480000000043,381001,ack
460.2480000000043,381001,send
460.2480000000043,381001,transmit
460.45600000000434,381001,ack
461.2480000000043,381001,send
461.2480000000043,381001,transmit
461.45600000000434,382001,ack
461.45600000000434,382001,send
461.45600000000434,382001,transmit
461.66400000000436,382001,ack
462.45600000000434,382001,send
462.45600000000434,382001,transmit
462.66400000000436,383001,ack
462.66400000000436,383001,send
462.66400000000436,383001,transmit
462.8720000000044,383001,ack
463.66400000000436,383001,send
463.66400000000436,383001,transmit
463.8720000000044,384001,ack
463.8720000000044,384001,send
463.8720000000044,384001,transmit
464.0800000000044,384001,ack
464.8720000000044,384001,send
464.8720000000044,384001,transmit
465.0800000000044,385001,ack
465.0800000000044,385001,send
465.0800000000044,385001,transmit
465.28800000000444,385001,ack
466.0800000000044,385001,send
466.0800000000044,385001,transmit
466.28800000000444,386001,ack
466.28800000000444,386001,send
466.28800000000444,386001,transmit
466.49600000000447,386001,ack
467.28800000000444,386001,send
467.28800000000444,386001,transmit
467.49600000000447,387001,ack
467.49600000000447,387001,send
467.49600000000447,387001,transmit
467.7040000000045,387001,ack
468.49600000000447,387001,send
468.49600000000447,387001,transmit
468.7040000000045,388001,ack
468.7040000000045,388001,send
468.7040000000045,388001,transmit
468.9120000000045,388001,ack
469.7040000000045,388001,send
469.7040000000045,388001,transmit
469.9120000000045,389001,ack
469.9120000000045,389001,send
469.9120000000045,389001,transmit
470.12000000000455,389001,ack
470.9120000000045,389001,send
470.9120000000045,389001,transmit
471.12000000000455,390001,ack
471.12000000000455,390001,send
471.12000000000455,390001,transmit
471.3280000000046,390001,ack
472.12000000000455,390001,send
472.12000000000455,390001,transmit
472.3280000000046,391001,ack
472.3280000000046,391001,send
472.3280000000046,391001,transmit
472.5360000000046,391001,ack
473.3280000000046,391001,send
473.3280000000046,391001,transmit
473.5360000000046,392001,ack
473.5360000000046,392001,send
473.5360000000046,392001,transmit
473.74400000000463,392001,ack
474.5360000000046,392001,send
474.5360000000046,392001,transmit
474.74400000000463,393001,ack
474.74400000000463,393001,send
474.74400000000463,393001,transmit
474.95200000000466,393001,ack
475.74400000000463,393001,send
475.74400000000463,393001,transmit
475.95200000000466,394001,ack
475.95200000000466,394001,send
475.95200000000466,394001,transmit
476.1600000000047,394001,ack
476.95200000000466,394001,send
476.95200000000466,394001,transmit
477.1600000000047,395001,ack
477.1600000000047,395001,send
477.1600000000047,395001,transmit
477.3680000000047,395001,ack
478.1600000000047,395001,send
478.1600000000047,395001,transmit
478.3680000000047,396001,ack
478.3680000000047,396001,send
478.3680000000047,396001,transmit
478.57600000000474,396001,ack
479.3680000000047,396001,send
479.3680000000047,396001,transmit
479.57600000000474,397001,ack
479.57600000000474,397001,send
479.57600000000474,397001,transmit
479.78400000000477,397001,ack
480.57600000000474,397001,send
480.57600000000474,397001,transmit
480.78400000000477,398001,ack
480.78400000000477,398001,send
480.78400000000477,398001,transmit
480.9920000000048,398001,ack
481.78400000000477,398001,send
481.78400000000477,398001,transmit
481.9920000000048,399001,ack
481.9920000000048,399001,send
481.9920000000048,399001,transmit
482.2000000000048,399001,ack
482.9920000000048,399001,send
482.9920000000048,399001,transmit
483.2000000000048,400001,ack
483.2000000000048,400001,send
483.2000000000048,400001,transmit
483.40800000000485,400001,ack
484.2000000000048,400001,send
484.2000000000048,400001,transmit
484.40800000000485,401001,ack
484.40800000000485,401001,send
484.40800000000485,401001,transmit
484.6160000000049,401001,ack
485.40800000000485,401001,send
485.40800000000485,401001,transmit
485.6160000000049,402001,ack
485.6160000000049,402001,send
485.6160000000049,402001,transmit
485.8240000000049,402001,ack
486.6160000000049,402001,send
486.6160000000049,402001,transmit
486.8240000000049,403001,ack
486.8240000000049,403001,send
486.8240000000049,403001,transmit
487.0320000000049,403001,ack
487.8240000000049,403001,send
487.8240000000049,403001,transmit
488.0320000000049,404001,ack
488.0320000000049,404001,send
488.0320000000049,404001,transmit
488.24000000000495,404001,ack
489.0320000000049,404001,send
489.0320000000049,404001,transmit
489.24000000000495,405001,ack
489.24000000000495,405001,send
489.24000000000495,405001,transmit
489.448000000005,405001,ack
490.24000000000495,405001,send
490.24000000000495,405001,transmit
490.448000000005,406001,ack
490.448000000005,406001,send
490.448000000005,406001,transmit
490.656000000005,406001,ack
491.448000000005,406001,send
491.448000000005,406001,transmit
491.656000000005,407001,ack
491.656000000005,407001,send
491.656000000005,407001,transmit
491.86400000000503,407001,ack
492.656000000005,407001,send
492.656000000005,407001,transmit
492.86400000000503,408001,ack
492.86400000000503,408001,send
492.86400000000503,408001,transmit
493.07200000000506,408001,ack
493.86400000000503,408001,send
493.86400000000503,408001,transmit
494.07200000000506,409001,ack
494.07200000000506,409001,send
494.07200000000506,409001,transmit
494.2800000000051,409001,ack
495.07200000000506,409001,send
495.07200000000506,409001,transmit
495.2800000000051,410001,ack
495.2800000000051,410001,send
495.2800000000051,410001,transmit
495.4880000000051,410001,ack
496.2800000000051,410001,send
496.2800000000051,410001,transmit
496.4880000000051,411001,ack
496.4880000000051,411001,send
496.4880000000051,411001,transmit
496.69600000000514,411001,ack
497.4880000000051,411001,send
497.4880000000051,411001,transmit
497.69600000000514,412001,ack
497.69600000000514,412001,send
497.69600000000514,412001,transmit
497.90400000000517,412001,ack
498.69600000000514,412001,send
498.69600000000514,412001,transmit
498.90400000000517,413001,ack
498.90400000000517,413001,send
498.90400000000517,413001,transmit
499.1120000000052,413001,ack
499.90400000000517,413001,send
499.90400000000517,413001,transmit
500.1120000000052,414001,ack
500.1120000000052,414001,send
500.1120000000052,414001,transmit
500.3200000000052,414001,ack
501.1120000000052,414001,send
501.1120000000052,414001,transmit
501.3200000000052,415001,ack
501.3200000000052,415001,send
501.3200000000052,415001,transmit
501.52800000000525,415001,ack
502.3200000000052,415001,send
502.3200000000052,415001,transmit
502.52800000000525,416001,ack
502.52800000000525,416001,send
502.52800000000525,416001,transmit
502.7360000000053,416001,ack
503.52800000000525,416001,send
503.52800000000525,416001,transmit
503.7360000000053,417001,ack
503.7360000000053,417001,send
503.7360000000053,417001,transmit
503.9440000000053,417001,ack
504.7360000000053,417001,send
504.7360000000053,417001,transmit
504.9440000000053,418001,ack
504.9440000000053,418001,send
504.9440000000053,418001,transmit
505.15200000000533,418001,ack
505.9440000000053,418001,send
505.9440000000053,418001,transmit
506.15200000000533,419001,ack
506.15200000000533,419001,send
506.15200000000533,419001,transmit
506.36000000000536,419001,ack
507.15200000000533,419001,send
507.15200000000533,419001,transmit
507.36000000000536,420001,ack
507.36000000000536,420001,send
507.36000000000536,420001,transmit
507.5680000000054,420001,ack
508.36000000000536,420001,send
508.36000000000536,420001,transmit
508.5680000000054,421001,ack
508.5680000000054,421001,send
508.5680000000054,421001,transmit
508.7760000000054,421001,ack
509.5680000000054,421001,send
509.5680000000054,421001,transmit
509.7760000000054,422001,ack
509.7760000000054,422001,send
509.7760000000054,422001,transmit
509.98400000000544,422001,ack
510.7760000000054,422001,send
510.7760000000054,422001,transmit
510.98400000000544,423001,ack
510.98400000000544,423001,send
510.98400000000544,423001,transmit
511.19200000000546,423001,ack
511.98400000000544,423001,send
511.98400000000544,423001,transmit
512.1920000000055,424001,ack
512.1920000000055,424001,send
512.1920000000055,424001,transmit
512.4000000000054,424001,ack
513.1920000000055,424001,send
513.1920000000055,424001,transmit
513.4000000000054,425001,ack
513.4000000000054,425001,send
513.4000000000054,425001,transmit
513.6080000000054,425001,ack
514.4000000000054,425001,send
514.4000000000054,425001,transmit
514.6080000000054,426001,ack
514.6080000000054,426001,send
514.6080000000054,426001,transmit
514.8160000000054,426001,ack
515.6080000000054,426001,send
515.6080000000054,426001,transmit
515.8160000000054,427001,ack
515.8160000000054,427001,send
515.8160000000054,427001,transmit
516.0240000000053,427001,ack
516.8160000000054,427001,send
516.8160000000054,427001,transmit
517.0240000000053,428001,ack
517.0240000000053,428001,send
517.0240000000053,428001,transmit
517.2320000000053,428001,ack
518.0240000000053,428001,send
518.0240000000053,428001,transmit
518.2320000000053,429001,ack
518.2320000000053,429001,send
518.2320000000053,429001,transmit
518.4400000000053,429001,ack
519.2320000000053,429001,send
519.2320000000053,429001,transmit
519.4400000000053,430001,ack
519.4400000000053,430001,send
519.4400000000053,430001,transmit
519.6480000000053,430001,ack
520.4400000000053,430001,send
520.4400000000053,430001,transmit
520.6480000000053,431001,ack
520.6480000000053,431001,send
520.6480000000053,431001,transmit
520.8560000000052,431001,ack
521.6480000000053,431001,send
521.6480000000053,431001,transmit
521.8560000000052,432001,ack
521.8560000000052,432001,send
521.8560000000052,432001,transmit
522.0640000000052,432001,ack
522.8560000000052,432001,send
522.8560000000052,432001,transmit
523.0640000000052,433001,ack
523.0640000000052,433001,send
523.0640000000052,433001,transmit
523.2720000000052,433001,ack
524.0640000000052,433001,send
524.0640000000052,433001,transmit
524.2720000000052,434001,ack
524.2720000000052,434001,send
524.2720000000052,434001,transmit
524.4800000000051,434001,ack
525.2720000000052,434001,send
525.2720000000052,434001,transmit
525.4800000000051,435001,ack
525.4800000000051,435001,send
525.4800000000051,435001,transmit
525.6880000000051,435001,ack
526.4800000000051,435001,send
526.4800000000051,435001,transmit
526.6880000000051,436001,ack
526.6880000000051,436001,send
526.6880000000051,436001,transmit
526.8960000000051,436001,ack
527.6880000000051,436001,send
527.6880000000051,436001,transmit
527.8960000000051,437001,ack
527.8960000000051,437001,send
527.8960000000051,437001,transmit
528.104000000005,437001,ack
528.8960000000051,437001,send
528.8960000000051,437001,transmit
529.104000000005,438001,ack
529.104000000005,438001,send
529.104000000005,438001,transmit
529.312000000005,438001,ack
530.104000000005,438001,send
530.104000000005,438001,transmit
530.312000000005,439001,ack
530.312000000005,439001,send
530.312000000005,439001,transmit
530.520000000005,439001,ack
531.312000000005,439001,send
531.312000000005,439001,transmit
531.520000000005,440001,ack
531.520000000005,440001,send
531.520000000005,440001,transmit
531.728000000005,440001,ack
532.520000000005,440001,send
532.520000000005,440001,transmit
532.728000000005,441001,ack
532.728000000005,441001,send
532.728000000005,441001,transmit
532.9360000000049,441001,ack
533.728000000005,441001,send
533.728000000005,441001,transmit
533.9360000000049,442001,ack
533.9360000000049,442001,send
533.9360000000049,442001,transmit
534.1440000000049,442001,ack
534.9360000000049,442001,send
534.9360000000049,442001,transmit
535.1440000000049,443001,ack
535.1440000000049,443001,send
535.1440000000049,443001,transmit
535.3520000000049,443001,ack
536.1440000000049,443001,send
536.1440000000049,443001,transmit
536.3520000000049,444001,ack
536.3520000000049,444001,send
536.3520000000049,444001,transmit
536.5600000000048,444001,ack
537.3520000000049,444001,send
537.3520000000049,444001,transmit
537.5600000000048,445001,ack
537.5600000000048,445001,send
537.5600000000048,445001,transmit
537.7680000000048,445001,ack
538.5600000000048,445001,send
538.5600000000048,445001,transmit
538.7680000000048,446001,ack
538.7680000000048,446001,send
538.7680000000048,446001,transmit
538.9760000000048,446001,ack
539.7680000000048,446001,send
539.7680000000048,446001,transmit
539.9760000000048,447001,ack
539.9760000000048,447001,send
539.9760000000048,447001,transmit
540.1840000000047,447001,ack
540.9760000000048,447001,send
540.9760000000048,447001,transmit
541.1840000000047,448001,ack
541.1840000000047,448001,send
541.1840000000047,448001,transmit
541.3920000000047,448001,ack
542.1840000000047,448001,send
542.1840000000047,448001,transmit
542.3920000000047,449001,ack
542.3920000000047,449001,send
542.3920000000047,449001,transmit
542.6000000000047,449001,ack
543.3920000000047,449001,send
543.3920000000047,449001,transmit
543.6000000000047,450001,ack
543.6000000000047,450001,send
543.6000000000047,450001,transmit
543.8080000000047,450001,ack
544.6000000000047,450001,send
544.6000000000047,450001,transmit
544.8080000000047,451001,ack
544.8080000000047,451001,send
544.8080000000047,451001,transmit
545.0160000000046,451001,ack
545.8080000000047,451001,send
545.8080000000047,451001,transmit
546.0160000000046,452001,ack
546.0160000000046,452001,send
546.0160000000046,452001,transmit
546.2240000000046,452001,ack
547.0160000000046,452001,send
547.0160000000046,452001,transmit
547.2240000000046,453001,ack
547.2240000000046,453001,send
547.2240000000046,453001,transmit
547.4320000000046,453001,ack
548.2240000000046,453001,send
548.2240000000046,453001,transmit
548.4320000000046,454001,ack
548.4320000000046,454001,send
548.4320000000046,454001,transmit
548.6400000000045,454001,ack
549.4320000000046,454001,send
549.4320000000046,454001,transmit
549.6400000000045,455001,ack
549.6400000000045,455001,send
549.6400000000045,455001,transmit
549.8480000000045,455001,ack
550.6400000000045,455001,send
550.6400000000045,455001,transmit
550.8480000000045,456001,ack
550.8480000000045,456001,send
550.8480000000045,456001,transmit
551.0560000000045,456001,ack
551.8480000000045,456001,send
551.8480000000045,456001,transmit
552.0560000000045,457001,ack
552.0560000000045,457001,send
552.0560000000045,457001,transmit
552.2640000000044,457001,ack
553.0560000000045,457001,send
553.0560000000045,457001,transmit
553.2640000000044,458001,ack
553.2640000000044,458001,send
553.2640000000044,458001,transmit
553.4720000000044,458001,ack
554.2640000000044,458001,send
554.2640000000044,458001,transmit
554.4720000000044,459001,ack
554.4720000000044,459001,send
554.4720000000044,459001,transmit
554.6800000000044,459001,ack
555.4720000000044,459001,send
555.4720000000044,459001,transmit
555.6800000000044,460001,ack
555.6800000000044,460001,send
555.6800000000044,460001,transmit
555.8880000000044,460001,ack
556.6800000000044,460001,send
556.6800000000044,460001,transmit
556.8880000000044,461001,ack
556.8880000000044,461001,send
556.8880000000044,461001,transmit
557.0960000000043,461001,ack
557.8880000000044,461001,send
557.8880000000044,461001,transmit
558.0960000000043,462001,ack
558.0960000000043,462001,send
558.0960000000043,462001,transmit
558.3040000000043,462001,ack
559.0960000000043,462001,send
559.0960000000043,462001,transmit
559.3040000000043,463001,ack
559.3040000000043,463001,send
559.3040000000043,463001,transmit
559.5120000000043,463001,ack
560.3040000000043,463001,send
560.3040000000043,463001,transmit
560.5120000000043,464001,ack
560.5120000000043,464001,send
560.5120000000043,464001,transmit
560.7200000000042,464001,ack
561.5120000000043,464001,send
561.5120000000043,464001,transmit
561.7200000000042,465001,ack
561.7200000000042,465001,send
561.7200000000042,465001,transmit
561.9280000000042,465001,ack
562.7200000000042,465001,send
562.7200000000042,465001,transmit
562.9280000000042,466001,ack
562.9280000000042,466001,send
562.9280000000042,466001,transmit
563.1360000000042,466001,ack
563.9280000000042,466001,send
563.9280000000042,466001,transmit
564.1360000000042,467001,ack
564.1360000000042,467001,send
564.1360000000042,467001,transmit
564.3440000000041,467001,ack
565.1360000000042,467001,send
565.1360000000042,467001,transmit
565.3440000000041,468001,ack
565.3440000000041,468001,send
565.3440000000041,468001,transmit
565.5520000000041,468001,ack
566.3440000000041,468001,send
566.3440000000041,468001,transmit
566.5520000000041,469001,ack
566.5520000000041,469001,send
566.5520000000041,469001,transmit
566.7600000000041,469001,ack
567.5520000000041,469001,send
567.5520000000041,469001,transmit
567.7600000000041,470001,ack
567.7600000000041,470001,send
567.7600000000041,470001,transmit
567.968000000004,470001,ack
568.7600000000041,470001,send
568.7600000000041,470001,transmit
568.968000000004,471001,ack
568.968000000004,471001,send
568.968000000004,471001,transmit
569.176000000004,471001,ack
569.968000000004,471001,send
569.968000000004,471001,transmit
570.176000000004,472001,ack
570.176000000004,472001,send
570.176000000004,472001,transmit
570.384000000004,472001,ack
571.176000000004,472001,send
571.176000000004,472001,transmit
571.384000000004,473001,ack
571.384000000004,473001,send
571.384000000004,473001,transmit
571.592000000004,473001,ack
572.384000000004,473001,send
572.384000000004,473001,transmit
572.592000000004,474001,ack
572.592000000004,474001,send
572.592000000004,474001,transmit
572.8000000000039,474001,ack
573.592000000004,474001,send
573.592000000004,474001,transmit
573.8000000000039,475001,ack
573.8000000000039,475001,send
573.8000000000039,475001,transmit
574.0080000000039,475001,ack
574.8000000000039,475001,send
574.8000000000039,475001,transmit
575.0080000000039,476001,ack
575.0080000000039,476001,send
575.0080000000039,476001,transmit
575.2160000000039,476001,ack
576.0080000000039,476001,send
576.0080000000039,476001,transmit
576.2160000000039,477001,ack
576.2160000000039,477001,send
576.2160000000039,477001,transmit
576.4240000000038,477001,ack
577.2160000000039,477001,send
577.2160000000039,477001,transmit
577.4240000000038,478001,ack
577.4240000000038,478001,send
577.4240000000038,478001,transmit
577.6320000000038,478001,ack
578.4240000000038,478001,send
578.4240000000038,478001,transmit
578.6320000000038,479001,ack
578.6320000000038,479001,send
578.6320000000038,479001,transmit
578.8400000000038,479001,ack
579.6320000000038,479001,send
579.6320000000038,479001,transmit
579.8400000000038,480001,ack
579.8400000000038,480001,send
579.8400000000038,480001,transmit
580.0480000000038,480001,ack
580.8400000000038,480001,send
580.8400000000038,480001,transmit
581.0480000000038,481001,ack
581.0480000000038,481001,send
581.0480000000038,481001,transmit
581.2560000000037,481001,ack
582.0480000000038,481001,send
582.0480000000038,481001,transmit
582.2560000000037,482001,ack
582.2560000000037,482001,send
582.2560000000037,482001,transmit
582.4640000000037,482001,ack
583.2560000000037,482001,send
583.2560000000037,482001,transmit
583.4640000000037,483001,ack
583.4640000000037,483001,send
583.4640000000037,483001,transmit
583.6720000000037,483001,ack
584.4640000000037,483001,send
584.4640000000037,483001,transmit
584.6720000000037,484001,ack
584.6720000000037,484001,send
584.6720000000037,484001,transmit
584.8800000000036,484001,ack
585.6720000000037,484001,send
585.6720000000037,484001,transmit
585.8800000000036,485001,ack
585.8800000000036,485001,send
585.8800000000036,485001,transmit
586.0880000000036,485001,ack
586.8800000000036,485001,send
586.8800000000036,485001,transmit
587.0880000000036,486001,ack
587.0880000000036,486001,send
587.0880000000036,486001,transmit
587.2960000000036,486001,ack
588.0880000000036,486001,send
588.0880000000036,486001,transmit
588.2960000000036,487001,ack
588.2960000000036,487001,send
588.2960000000036,487001,transmit
588.5040000000035,487001,ack
589.2960000000036,487001,send
589.2960000000036,487001,transmit
589.5040000000035,488001,ack
589.5040000000035,488001,send
589.5040000000035,488001,transmit
589.7120000000035,488001,ack
590.5040000000035,488001,send
590.5040000000035,488001,transmit
590.7120000000035,489001,ack
590.7120000000035,489001,send
590.7120000000035,489001,transmit
590.9200000000035,489001,ack
591.7120000000035,489001,send
591.7120000000035,489001,transmit
591.9200000000035,490001,ack
591.9200000000035,490001,send
591.9200000000035,490001,transmit
592.1280000000035,490001,ack
592.9200000000035,490001,send
592.9200000000035,490001,transmit
593.1280000000035,491001,ack
593.1280000000035,491001,send
593.1280000000035,491001,transmit
593.3360000000034,491001,ack
594.1280000000035,491001,send
594.1280000000035,491001,transmit
594.3360000000034,492001,ack
594.3360000000034,492001,send
594.3360000000034,492001,transmit
594.5440000000034,492001,ack
595.3360000000034,492001,send
595.3360000000034,492001,transmit
595.5440000000034,493001,ack
595.5440000000034,493001,send
595.5440000000034,493001,transmit
595.7520000000034,493001,ack
596.5440000000034,493001,send
596.5440000000034,493001,transmit
596.7520000000034,494001,ack
596.7520000000034,494001,send
596.7520000000034,494001,transmit
596.9600000000033,494001,ack
597.7520000000034,494001,send
597.7520000000034,494001,transmit
597.9600000000033,495001,ack
597.9600000000033,495001,send
597.9600000000033,495001,transmit
598.1680000000033,495001,ack
598.9600000000033,495001,send
598.9600000000033,495001,transmit
599.1680000000033,496001,ack
599.1680000000033,496001,send
599.1680000000033,496001,transmit
599.3760000000033,496001,ack
600.1680000000033,496001,send
600.1680000000033,496001,transmit
600.3760000000033,497001,ack
600.3760000000033,497001,send
600.3760000000033,497001,transmit
600.5840000000032,497001,ack
601.3760000000033,497001,send
601.3760000000033,497001,transmit
601.5840000000032,498001,ack
601.5840000000032,498001,send
601.5840000000032,498001,transmit
601.7920000000032,498001,ack
602.5840000000032,498001,send
602.5840000000032,498001,transmit
602.7920000000032,499001,ack
602.7920000000032,499001,send
602.7920000000032,499001,transmit
603.0000000000032,499001,ack
603.7920000000032,499001,send
603.7920000000032,499001,transmit
604.0000000000032,500001,ack
604.0000000000032,500001,send
604.0000000000032,500001,transmit
604.2080000000032,500001,ack
605.0000000000032,500001,send
605.0000000000032,500001,transmit
605.2080000000032,501001,ack
605.2080000000032,501001,send
605.2080000000032,501001,transmit
605.4160000000031,501001,ack
606.2080000000032,501001,send
606.2080000000032,501001,transmit
606.4160000000031,502001,ack
606.4160000000031,502001,send
606.4160000000031,502001,transmit
606.6240000000031,502001,ack
607.4160000000031,502001,send
